"","logFC","logCPM","PValue","FDR"
"YPR128C",0.179263394366129,5.36378661531336,0.321623627764914,0.379200585087055
"YER056C-A",-0.0516364906297695,8.92171896574229,0.321650792048661,0.379200585087055
"YPR192W",0.324222641677205,4.46878887464403,0.322748036554379,0.380418353046267
"YPL170W",-0.122467859514641,6.6844756174948,0.322948923548222,0.38057932297049
"YDR501W",0.408857451596887,3.54312985643415,0.325114225356379,0.383054733459517
"YML028W",-0.0254876741305562,11.2453754028657,0.325782480277328,0.383765665100727
"YML095C",0.40851924201641,3.54312823193142,0.326387808141894,0.384402201587498
"YGR016W",0.529688419227767,3.39106028887103,0.326519153105932,0.384403865684003
"YML133C",0.459276387671514,3.40882227656191,0.326519153105932,0.384403865684003
"YCR059C",-0.120598148625865,6.86885554341616,0.327736524190813,0.385760297122944
"YHR062C",-0.202276615653394,5.21260600590743,0.329286555624128,0.387507666990447
"YDL134C",0.0732177090556131,7.91491486111204,0.33102393642769,0.389474772686944
"YMR106C",0.253934834011482,4.6209111324303,0.332984837698992,0.391704032736568
"YJR153W",-0.447860038610406,3.51183915360109,0.333105334426278,0.391767891830707
"YBL018C",0.205725026246242,5.00519944474202,0.333265983426822,0.391878939574027
"YNL230C",-0.280813827262691,4.66738692288976,0.334032082765211,0.392701735291428
"YOR335C",0.0678735105639102,8.61438078744069,0.33411919456465,0.392726117250503
"YGR080W",0.137750695828204,6.38135955711862,0.335329585278757,0.394070537456685
"YHR069C",-0.220540261636371,5.05835335989773,0.335930193648489,0.394697965809791
"YOR009W",-0.171529615131676,5.824471696108,0.336573285486195,0.39537505066941
"YOL032W",0.212586269491348,5.28922079661749,0.337117262833342,0.395935459345947
"YPL012W",0.153567085147258,5.76847011336439,0.337455018337833,0.396253491467545
"YOR151C",0.0575006710150296,8.63179040815968,0.338053180899377,0.396876926158145
"YFL037W",0.0573422181147228,8.95543743594195,0.338120092067468,0.396876926158145
"YGL115W",0.110475813390617,6.75432906581833,0.339422372157627,0.398326492672884
"YOR109W",0.124513465491087,6.88926661770056,0.339603054301332,0.398459502736661
"YDL245C",-0.324027880611857,3.95930269117169,0.339775200833458,0.398582447131557
"YNL334C",0.29289211233701,4.15971674705922,0.340423072866651,0.399263294777398
"YKL098W",0.130199272193244,6.45130616072051,0.340499634553011,0.399273947215649
"YGL150C",-0.0933419975521985,7.3109047891702,0.341891619169394,0.400826770482525
"YDR465C",0.148934560639368,6.48694137665966,0.344635732481334,0.403963872641056
"YDL146W",-0.154828785455094,5.83424311960051,0.345566725518763,0.404974908871958
"YDL104C",0.256778354337244,4.31797768558488,0.348213487247185,0.407995881988435
"YHR153C",1.00076624486831,1.95840811436583,0.34914404056174,0.409005204514713
"YDL109C",0.269079290244455,4.46049793602251,0.350417362707469,0.410415584944595
"YKL017C",0.160102878460533,5.50213599837051,0.35252687268329,0.412804572663176
"YDR066C",0.339573502992065,3.6951574988089,0.352828977343374,0.413010454322609
"YNL196C",0.293004062919373,4.15970902098887,0.35284229281744,0.413010454322609
"YHR165C",0.131917622590709,7.00554880336992,0.352979641527241,0.413089505323712
"YDR294C",0.0757202106613285,7.64821538141996,0.353511714094065,0.413630376170572
"YER093C",0.146429979755687,5.88680052380627,0.354193757189204,0.414346473168944
"YJR034W",0.232103494926479,4.87753725857211,0.355522890366962,0.415819122811092
"YDR126W",0.340473164130579,4.62821688797109,0.356419606875936,0.416764702057682
"YOL125W",0.184122823142419,5.31302613855345,0.356472225302337,0.416764702057682
"YFL012W",1.29799511161406,1.57514124796367,0.356793638302631,0.416989321778247
"YJL223C",1.29811951343777,1.57513999780181,0.356825267959764,0.416989321778247
"YIL176C",1.29811931445977,1.57513999780181,0.356875769052736,0.416989321778247
"YOR224C",0.133139558409097,6.74884123764376,0.357838994456568,0.418032246831098
"YLL012W",-0.187482124214032,5.6113540580603,0.358374089357355,0.418574711158205
"YGL215W",0.102186658446038,7.15471882075278,0.359211438908646,0.419469919878125
"YHR177W",0.255173364686202,4.47738856929712,0.359381583974606,0.419585799600976
"YDR275W",0.158735008271448,5.58226934422147,0.359568150023431,0.419720801674619
"YNL328C",0.803291745191453,2.37336431890398,0.359647797713513,0.419730970230938
"YER019W",0.0843028547759698,7.57658784655103,0.360178645474342,0.420267609006444
"YJR106W",0.20768757294002,5.07331135522505,0.361312525555279,0.421489662939229
"YKL027W",0.153986872798813,5.85484079597893,0.361368440103212,0.421489662939229
"YOR272W",-0.152995726894069,5.67848882002979,0.361622200029467,0.421659086125797
"YDR034W-B",0.55413480408302,2.80630758237931,0.361656221410921,0.421659086125797
"YCR041W",0.386639934427748,3.72364794897042,0.361841298430095,0.421791757842962
"YDR116C",0.144684222388546,6.11935561613102,0.36326543951252,0.423368447034781
"YOL024W",1.29844131787909,1.57514433768917,0.363351437960602,0.423385281294384
"YJL033W",-0.155096326772886,5.59189894015378,0.363723602100221,0.42373548998366
"YEL020C",0.129224465175112,6.12484734584134,0.364248066447032,0.42426295456045
"YIL023C",0.102385649917268,6.92381907606661,0.364867104827412,0.424900346243613
"YGL240W",-0.382884119133512,3.11826423614813,0.365223634491468,0.425231846770172
"YDL061C",0.0586748523124499,8.6684653852435,0.367902063938654,0.428266085446589
"YDR198C",0.255455342021913,4.45201879365885,0.369242171637141,0.429741528240945
"YOR308C",0.355588673229713,3.79270715009206,0.369546931811588,0.430011641205342
"YDR060W",0.124380122923667,6.45992552848407,0.369896077179736,0.430333285228569
"YGR165W",0.156915057640456,5.64703758025888,0.370068104577202,0.430448786078888
"YPL217C",-0.106067442294001,6.79295488175142,0.370949304200042,0.431388960878861
"YJL010C",-0.185046980007809,5.19729346056997,0.37333414450325,0.434077055025688
"YJL056C",0.193531612985956,5.15947173723662,0.373548885097758,0.434241405328769
"YER143W",0.0968748947069377,6.86748072228934,0.375843631931844,0.436823172292422
"YMR138W",0.241779640723435,4.51876043644393,0.377000740202525,0.438081967749085
"YML037C",0.471142029076607,3.15987936096338,0.377414197099352,0.43839306488017
"YDR299W",-0.279621933489373,3.83363642085855,0.377416642301772,0.43839306488017
"YNL108C",0.194609742966316,5.19050521584367,0.378115297523491,0.439118393610696
"YGL260W",0.683966160171995,2.44378104243381,0.378475624958102,0.439450602997859
"YLR409C",-0.157710161092726,5.52029551721987,0.378957255783244,0.439923500582589
"YPL029W",0.232172670555747,4.89648486990494,0.379116395288017,0.440021912695017
"YKR019C",0.171495077829455,5.34557974222078,0.381230744709536,0.442389157961625
"YGL155W",0.185002216702329,5.50613870362775,0.381638001880375,0.442774913161996
"YIL092W",0.274974086556556,4.1805080089883,0.383700115871592,0.445080099120214
"YGR202C",0.102896237357535,6.80703623757343,0.384457652620295,0.445871409359915
"YCR095W-A",1.33974165069187,1.22159515962734,0.384535165095456,0.445873911791067
"YNL162W-A",-1.16532531510782,1.13938705122403,0.384702785402959,0.445980874065303
"YHL048C-A",1.33992560716822,1.22159749792759,0.385022861605404,0.446264499925402
"YLR387C",0.0922253896500561,7.01764272178149,0.385535267400582,0.446770892520416
"YOR042W",0.0617899848755866,8.03522957376714,0.38667019976171,0.447998349714125
"YMR174C",0.325151304466009,3.89673256507237,0.386891600421105,0.448167110354675
"YBL081W",0.154997383323689,5.94543325111679,0.388309098938608,0.449721068392982
"YBR056W",0.0895297841972211,7.25362941712635,0.38908263420296,0.450528756669064
"YHR013C",0.106202083615881,6.53043162212131,0.390467690202809,0.452044085879479
"YOR159C",0.180107142721607,5.39074666266957,0.390726212839206,0.45225489072175
"YGL111W",0.142664965948344,5.60555085069312,0.391959313662995,0.453593440043798
"YHR077C",0.109148630202016,6.92374112581295,0.392141922260245,0.453716025423127
"YJL051W",0.164127575589785,5.34100355944622,0.392383040958842,0.453906246989926
"YPR048W",0.272894326808856,4.27034193499716,0.39317372472999,0.454732003367347
"YDR296W",0.100112382232959,6.75270209361823,0.394961158831783,0.456710020873101
"YDR093W",-0.0561075600028581,8.16132918328445,0.395879255979731,0.457672200991423
"YDL066W",-0.0679223201964845,7.68084635768573,0.395947946066434,0.457672200991423
"YLR074C",0.1133582381753,6.4407945477135,0.397098726812017,0.458912727841154
"YHR011W",0.252973856031354,4.79242993340666,0.397804843645482,0.459638988449583
"YJR124C",-0.191605179132386,5.31481887455786,0.398128075744818,0.459922652124578
"YNL182C",-0.227240583473496,4.73203629233267,0.399290940742369,0.461093979487541
"YKL125W",0.208902136769364,4.74461365323073,0.39929787914385,0.461093979487541
"YBL006C",-0.0849234345593932,7.20172358016096,0.399403934739965,0.461126454996366
"YNL282W",0.359248743503703,3.99366100668463,0.400633200043231,0.462455451552048
"YAL064C-A",0.494230958021874,2.57508403256075,0.401197671168681,0.463016699883964
"YNR014W",-0.108326430882806,6.6788543227867,0.401351101761059,0.463103445616261
"YKL144C",0.274494118345385,4.21107343020019,0.401556611848133,0.463250238312615
"YGR109C",0.719375824369024,2.18081562144444,0.402029932105491,0.463705869058127
"YBR196C-B",0.918269555865137,1.69546089534158,0.40216719640089,0.463773787001377
"YDR437W",-0.395908552168915,3.16072407984421,0.404093580904669,0.465904465746868
"YFL017C",0.164240635018753,5.46876424669884,0.405408704019017,0.467329690567022
"YGR034W",0.0370080927806151,9.95025364154756,0.405894754652986,0.467798843646614
"YOR185C",0.119359865170957,6.10339173432233,0.406629463135364,0.468554339507682
"YER060W",0.128912912114219,6.07036170341722,0.406811434754364,0.468672753006536
"YCL054W",-0.133910203349899,5.67103703370294,0.408716734803321,0.470776118324168
"YPR194C",-0.305079791335714,3.82051465546988,0.409055761507658,0.471074920366059
"YLR245C",0.256975474890468,4.28961665700221,0.409659691061508,0.471678612961849
"YOR001W",0.14305557858886,5.52673755151845,0.410372612793641,0.472336262982162
"YBR255W",0.122199941264522,5.88065907794587,0.410390523574666,0.472336262982162
"YPL235W",0.0857741850348803,7.11111340127879,0.410474060168916,0.472340531703515
"YMR315W-A",0.918693894448469,1.69546081418367,0.412370967592746,0.474431074323601
"YEL030W",0.229558320370416,4.60572252163496,0.413570647299416,0.475623085895513
"YCL028W",0.0729662436709125,7.58848491594074,0.413603559502695,0.475623085895513
"YCL050C",0.0631384550437249,7.94270125565462,0.413648200104497,0.475623085895513
"YPL040C",0.160009812948706,5.2702298199048,0.414371021739473,0.47636163505585
"YBR180W",0.63372491137314,2.13903241715288,0.416336308429519,0.478527959785833
"YPL106C",0.0319461266704363,10.0305672558259,0.416707659030728,0.478861763154946
"YOR119C",0.178724603634559,5.00530083519316,0.417739534226705,0.479954334761051
"YOR295W",0.308618709669267,3.80619541716508,0.418504194428419,0.480739529884092
"YEL019C",0.607529402433487,2.63640522507309,0.419821704018825,0.482159359992117
"YLR129W",0.151103139279332,5.55477512380251,0.420799964226392,0.483189091466633
"YDR073W",0.104387352397402,6.51215613144845,0.422892964710879,0.485498190181271
"YGL220W",-0.0998383958982814,6.46649563051123,0.423016081140755,0.485545325336537
"YDR028C",0.0519016024187531,8.27118421116872,0.426944749117597,0.489959674268584
"YER166W",0.0671773449369823,7.58758586670317,0.427133072350677,0.49008074250513
"YPL067C",-0.134151112430961,5.42755814547419,0.427480532374918,0.490384317577043
"YKL167C",0.170208277977435,5.01692454037506,0.429018918729826,0.491989507952057
"YGR161W-B",0.0922828108239806,6.97675817492979,0.429140667152041,0.491989507952057
"YGR145W",-0.125354679113819,6.03011142928406,0.429142631420763,0.491989507952057
"YFL002W-A",0.0922828577429541,6.97675817492979,0.429212411703316,0.491989507952057
"YDR021W",0.513734968150195,2.95828534866924,0.42962007167335,0.492303209791898
"YPR163C",0.0438050626784731,8.72383421750908,0.42965248865394,0.492303209791898
"YGL029W",0.198423250348533,4.75851655884335,0.42974236684062,0.492310858585856
"YKL009W",-0.114239185320062,6.27206529116422,0.429921564882146,0.492375598604716
"YDL205C",-0.103136041897282,6.2597643806772,0.429965306403679,0.492375598604716
"YLL040C",-0.0658114715499857,7.54201596073457,0.430236544427345,0.492590873331385
"YNL165W",-0.184390101224719,5.24742627059082,0.433225902431334,0.495887572804725
"YAR033W",-0.194558633323007,4.83386051963395,0.433283547642459,0.495887572804725
"YJR101W",0.155882262771897,5.80899239572595,0.433539044573433,0.496084031471862
"YKL087C",0.121626647180525,6.03384208890837,0.433630883751342,0.496093182358215
"YHR052W",-0.167292812323184,5.18184410568005,0.43410736793953,0.496542295785463
"YJL214W",0.375674246146509,3.29932457089702,0.434346475426732,0.496647287934088
"YOR310C",-0.056470693436208,7.93667037845375,0.434367029754759,0.496647287934088
"YIL078W",-0.0408664088087308,9.16191920286685,0.434767571755351,0.497009219875659
"YJL038C",0.586625885869731,2.26101624549573,0.435131384903412,0.497329033122173
"YBR047W",-0.377726568707288,3.26165925885409,0.436272556379483,0.498537025125029
"YPR069C",-0.0715754209690637,7.43798966832994,0.437564944558686,0.499917315495993
"YOL052C",0.112675447609989,6.0281952514161,0.437934416210985,0.500242845698919
"YLR069C",0.1034732589022,6.95419368419501,0.43855385147223,0.500853723057554
"YLR390W",0.173017565826589,5.23589089250356,0.438839320164831,0.501083029219472
"YIL102C",0.665454287630106,1.80652380457702,0.439685713989306,0.501952608465122
"YJL063C",-0.0874985368770136,6.76889944599565,0.440474097318058,0.502755639242081
"YJR072C",-0.0630794677602738,7.64753026629768,0.440580580093093,0.502780191400353
"YLR116W",0.121071944249589,5.97569242828237,0.441722309820041,0.50398590574724
"YDR238C",0.0517413022537088,8.24252108288992,0.442878510867037,0.505207663157944
"YNL007C",-0.0675245656328956,7.66428223349085,0.443404773631868,0.505710494521928
"YOR192C-B",-0.167874820614556,6.02754128646645,0.444469648199936,0.506827309385049
"YPR168W",0.354771221356227,3.51078372325699,0.44533887786769,0.507720643611392
"YLR388W",-0.0551370963909553,8.20254293613271,0.446917123341303,0.509421810597282
"YPR132W",0.0326579517609124,10.1210968361846,0.448274079278303,0.510870132336233
"YJR146W",0.294636222004194,3.57497132825213,0.448948227717655,0.511539892818287
"YAL036C",-0.148540607826566,5.61495979441098,0.449189354600292,0.511716097645346
"YPR112C",-0.154570162306959,5.25219603437367,0.449521993489982,0.511996464962507
"YPR104C",0.159088004726622,5.59393364727842,0.450281928687002,0.512763312556002
"YOR387C",-0.416855671289294,3.05218316511422,0.450900156730748,0.513368525567796
"YMR323W",0.665297949249216,1.80652363892312,0.451674011710974,0.514150659348563
"YHR116W",0.178789532528584,5.00531086549946,0.455188901045388,0.517982983457791
"YGR280C",0.12984811633381,5.66204013820655,0.455215736687597,0.517982983457791
"YML075C",-0.0819989809838107,7.12192163123859,0.456616150569763,0.51947659352457
"YJL060W",-0.0875748247132528,6.82114290201617,0.456899669538277,0.519659069502898
"YER040W",0.116574442559279,6.07045992343148,0.456952195136653,0.519659069502898
"YGR149W",0.127166194435146,5.62845912709476,0.457682748279667,0.520389858103534
"YLR152C",-0.114448680301436,5.80747456459708,0.460040173381004,0.522880745050182
"YBR149W",0.0468590945079941,8.54546427318976,0.460050221181553,0.522880745050182
"YPL082C",0.132996247602754,5.55485233924191,0.461059243358293,0.523926933541583
"YOR161C-C",-1.0587542815286,1.29987573640723,0.462786566383479,0.525788808235608
"YGL259W",-0.458825564309081,2.75257244700151,0.463294704821158,0.526265073608522
"YMR239C",0.294820219508346,3.57496845780869,0.463705624904678,0.52663074521324
"YBR021W",0.216074437087621,4.55105384293388,0.463929699258861,0.526784116391227
"YHR170W",0.0870713807373529,7.05049900355419,0.464042613238789,0.526811232259001
"YBR017C",-0.0893748988518935,6.7271387234794,0.465935170447564,0.528858316427823
"YML096W",0.157843577442559,5.22600168509551,0.466334127126545,0.529209633718405
"YER141W",0.0674125193128915,7.31971074977047,0.468467467584652,0.53152866839854
"YHR140W",0.549375927977657,2.37347293287898,0.469856893724794,0.533002921811658
"YMR296C",0.046638816582517,8.42531173438151,0.470769541816762,0.533935859484336
"YML013W",0.0985859380758952,6.86429894608789,0.473883453568966,0.537364583129086
"YLL036C",0.102383654738899,6.3591394478966,0.474371400137018,0.537814825562509
"YFR029W",-0.116771335953474,5.71790070351584,0.474619867611296,0.537993439972422
"YHR213W-A",-0.724350995697683,1.85937182608579,0.475617710755607,0.539021259249364
"YLR068W",0.355438838527319,3.51077818256165,0.47662458096147,0.540058913356764
"YPL266W",0.118382761712742,6.30334886445787,0.47717689571095,0.540581216144303
"YDR457W",0.058656507916949,7.66339266179405,0.477399244214234,0.540729580401152
"YAL059W",0.222869088199216,4.05136697468785,0.47802170593261,0.541330992153732
"YMR216C",0.10573530805595,6.55844821917435,0.478378165841809,0.541631000246074
"YCR081W",0.231139479346168,4.81921396807814,0.478471739354567,0.541633304335369
"YJL167W",-0.0454621721211738,8.62331775650265,0.478873276974852,0.541984158351225
"YPL049C",-0.0593458355063188,8.13499874541283,0.47900412196678,0.542028569454472
"YGR277C",-0.0943871876808644,6.09150989852105,0.479829896927325,0.542859177843018
"YOR221C",-0.101960615378022,5.95345279851871,0.48073739870923,0.543781913240779
"YLR467W",-0.0928496472571005,6.67865723547951,0.482735061264866,0.54582852620005
"YOR396W",-0.0928496942047229,6.67865723547951,0.482792411151841,0.54582852620005
"YDR545W",-0.0928497196331714,6.67865723547951,0.482823475769996,0.54582852620005
"YGL173C",-0.0463923508737615,8.3200826078817,0.48338569876792,0.546359728674267
"YHR187W",0.154953978485087,5.05680576961616,0.483530811070122,0.546419367666523
"YMR049C",-0.122462173006303,5.5200925492766,0.484091932279536,0.546949009604356
"YKL019W",-0.0738315755391072,7.05153705368444,0.484781835219727,0.547566872968865
"YMR062C",0.0808701295217149,6.89304122538937,0.484823871469306,0.547566872968865
"YML019W",0.120009277247899,5.95778476820923,0.486334055982756,0.549167673520986
"YML003W",0.518869636932737,2.47780028658419,0.486948264720442,0.549756321761277
"YJL205C",-0.299062173207811,3.30006039764749,0.487176504803276,0.549909076482446
"YLR102C",0.158728148877516,4.97601805977583,0.487331230302071,0.549978807876665
"YPL111W",-0.0695884325384475,7.41070405202263,0.487492248766708,0.550055613263274
"YNL117W",-0.315755339139077,3.46158882928794,0.488234552008935,0.550788149520852
"YER102W",0.0411247159633723,10.0968590470965,0.488631502253012,0.551130880448164
"YPR016C",-0.0508118580612916,7.91574001140277,0.489660836114927,0.55218661469259
"YAL019W",-0.122239292825841,5.86965908839376,0.490995108434315,0.553585757737393
"YJR063W",-0.177583610675624,4.7248129194135,0.491990394972578,0.554602241770384
"YGL016W",0.139133461014788,5.1856198356585,0.49365129817579,0.556327675132391
"YAR023C",0.263718442361941,3.77931739571996,0.493709079283452,0.556327675132391
"YKL068W-A",0.226103942151446,4.29920766954916,0.494819575128422,0.557472853395825
"YDR110W",0.153075985712907,4.88415326087143,0.495635250433254,0.558285508626225
"YCL012C",0.188650771636267,4.48591513534271,0.497505418016378,0.560285412714676
"YIL015W",-0.132292337567687,5.36082708109498,0.49830399940751,0.561077976116886
"YML074C",-0.0343621056418557,9.20069488648944,0.499429319744947,0.562180784820962
"YBR153W",0.1390048487132,5.28477257488787,0.499473446983911,0.562180784820962
"YDL063C",-0.259035732679191,3.78015010976297,0.499849510243678,0.562497062022032
"YLL054C",0.225030822442281,4.21118189587691,0.500111389690173,0.562684748582763
"YNL154C",-0.0501387822471649,7.96826589763005,0.500404672825066,0.562907689944091
"YNL144C",-0.0773034978917265,7.13520472561408,0.500580705518083,0.562998676021764
"YPL023C",0.0725985353146384,7.18372711508905,0.501965113619299,0.564448418336259
"YDL120W",0.112837802012975,5.82911752628125,0.502706652389128,0.565106340943013
"Q0050",2.88102767984294,0.958573240117698,0.504147391149219,0.565106340943013
"YGL138C",2.88115195647149,0.958574577550111,0.504398179196577,0.565106340943013
"YNL318C",2.88115209145837,0.958574577550111,0.504403193649793,0.565106340943013
"YBR182C-A",2.88115273621095,0.958574577550111,0.504427152559849,0.565106340943013
"YPL187W",2.8811062429833,0.958574076378596,0.504448164461662,0.565106340943013
"YLR307C-A",2.88107500046704,0.958573741288923,0.504472212141765,0.565106340943013
"YIL054W",2.88098004804453,0.958572738946642,0.504508186035763,0.565106340943013
"YGL007C-A",2.88094778552035,0.958572403857279,0.504530721663728,0.565106340943013
"YIL134C-A",-3.0312655261893,0.859291119922709,0.504555822072324,0.565106340943013
"YKR034W",2.39094627766455,0.859078454653981,0.504555822072324,0.565106340943013
"YDL022C-A",2.39086451883026,0.859077618196915,0.504555822072324,0.565106340943013
"YJL136W-A",2.3908155330655,0.859077116907837,0.504555822072324,0.565106340943013
"Q0130",2.3908155330655,0.859077116907837,0.504555822072324,0.565106340943013
"YBR072C-A",2.39078276422714,0.859076781740333,0.504555822072324,0.565106340943013
"YAR035C-A",2.39073378099681,0.859076280451542,0.504555822072324,0.565106340943013
"YJR151W-A",2.39073378099681,0.859076280451542,0.504555822072324,0.565106340943013
"YJR158W",2.39073378099681,0.859076280451542,0.504555822072324,0.565106340943013
"YML047C",2.39073378099681,0.859076280451542,0.504555822072324,0.565106340943013
"YDR542W",2.39068479928456,0.859075779162923,0.504555822072324,0.565106340943013
"YMR322C",2.39068479928456,0.859075779162923,0.504555822072324,0.565106340943013
"YOR359W",0.223473937489489,4.11743664166169,0.504691793268438,0.565151654195561
"YBL007C",0.0403084712430233,8.55517202577865,0.505207691137792,0.565622310021252
"YER153C",-0.192739654141427,4.56807606958232,0.505697790678579,0.566063909845848
"YGL126W",0.0508279901391323,7.89915547210434,0.507743513766751,0.568246334586318
"YJL153C",-0.268958152553857,3.44445174495789,0.509158740899514,0.569722441358249
"YIL084C",-0.158916656049095,4.71765510425617,0.509507408596188,0.570004790445007
"YJR108W",-0.483377284026817,2.54394771562475,0.509934828267985,0.570375118877442
"YOL058W",-0.0777520484542923,6.68757301640869,0.510750346871398,0.571179323840117
"YOL021C",0.0831825866716277,6.73724932092026,0.51084973096486,0.571182512872086
"YBL014C",0.174211537368583,4.91534101964166,0.511533038059835,0.571838463291147
"YNL073W",0.0701549416621256,6.99182608078354,0.51287487379366,0.573230190449015
"YOR079C",0.114593734424366,6.48313997379202,0.514449137367436,0.574881122908994
"YDR070C",0.298660090340201,3.47769989806928,0.515024625298048,0.575415541519742
"YOL096C",0.11718234052138,5.82249612975599,0.51516676523541,0.575465688106083
"YPL103C",0.134435499331048,5.22611249621765,0.516408930221505,0.576744363933681
"YER152C",0.0571382100536616,7.67260725134098,0.518324693149341,0.57876015406318
"YBR127C",-0.0303132570682823,9.12770529950145,0.518409467050001,0.57876015406318
"YJL052C-A",1.13716519749823,1.51105307253909,0.519039612259459,0.579354345545976
"YGL230C",0.634086609706539,2.13903384989964,0.520142002400793,0.58047533538391
"YJL133C-A",-0.123510774810789,5.08574200595791,0.521396352821009,0.581765457220801
"YER175W-A",0.956168000403032,1.44397589629124,0.521795949313092,0.582101552052331
"YOR378W",-0.290221573190667,3.39200888826793,0.522484286718664,0.582759571067735
"YMR321C",0.131548473545896,5.37306213458312,0.52279546375725,0.582996750669365
"YOR060C",0.167170332514918,4.77917693200038,0.524015077269951,0.584246695346957
"YNL094W",-0.0658991566003604,7.04148956633227,0.527330494763788,0.587832429826175
"YJL034W",0.0352283499040083,8.78387619861798,0.528578134932437,0.589112229119463
"YNL113W",0.187511815323434,4.97588352929939,0.529847529511516,0.590415787593152
"YOR107W",-0.219172504680786,3.83353415783472,0.52995636839502,0.590425876820436
"YPR137W",0.151846666302064,4.86504915956926,0.530790897729414,0.591244303814936
"YDR143C",0.0811584367759104,6.52055862352516,0.53230680043044,0.592821256944648
"YLR130C",0.0738936472831711,7.00635222918646,0.532578141380715,0.593011829610405
"YLR287C",0.192876677252846,4.22130582365318,0.533110786517031,0.593414659322081
"YDR152W",0.074689146345944,6.817330385193,0.533140498387051,0.593414659322081
"YOR025W",0.096875284087914,5.8648969047932,0.533278315409615,0.593456421342616
"YJL005W",-0.0532296871385137,7.55475148058322,0.534175045171182,0.594342561541535
"YMR261C",0.0461714264383264,7.9960487680439,0.538028364059407,0.598517358552268
"YHR141C",-0.0231808775334582,9.84115390514006,0.53855736282769,0.598993217265309
"YNL231C",-0.088750775443051,6.60357447151975,0.539577779780822,0.600015358572285
"YMR229C",-0.072399082221371,6.90146142180643,0.541999724716399,0.602595334676236
"YFL011W",0.50628936456381,2.2215204696534,0.542171862581154,0.602673475651453
"YGR187C",0.138330857669491,4.94610363495946,0.542352338665057,0.602760854222604
"YLR187W",0.128900258724628,5.25088251510663,0.543749370464718,0.604200004702298
"YGR060W",0.0375544937652578,8.46677857546507,0.545336333919836,0.605849622193705
"YBL097W",-0.227072156753974,3.92258059015889,0.547024562399731,0.607611101129943
"YPL043W",0.0932140738977488,6.19820423101688,0.549330866036736,0.610058321009641
"YDR429C",0.0354389637471996,8.54142054965019,0.55303591512691,0.614057704973903
"YNL315C",0.0757904634546703,6.50014287059918,0.554414801334879,0.615473241932173
"YLL009C",-0.110454012751727,5.31444236719122,0.555205015823307,0.616234867497
"YAL039C",0.0434882153895658,7.97620478114202,0.55599693047028,0.616998094072139
"YDL043C",0.175098147427737,4.47760790413515,0.558096126715797,0.619211472300276
"YHR064C",-0.0295773706140836,8.98827382536977,0.559383574720864,0.620523549235724
"YKL183W",0.0934193447898522,6.40399391236815,0.559684282121485,0.620740749262011
"YNL243W",-0.0386827004764754,8.49349018234273,0.559987149099172,0.620960262597414
"YKR103W",0.24018024766724,3.39137698677777,0.560246394904881,0.621131331956564
"YIL103W",0.156149902946626,4.77238122176915,0.564757952091815,0.626015886573112
"YDR448W",0.12834847652035,4.94007013432266,0.566262927289212,0.627566536948917
"YHR105W",0.20305476799158,4.00561703306882,0.566957040474047,0.628218128929763
"YIL154C",-0.036562584462388,8.27874214763837,0.568293551174755,0.62949943251708
"YEL075C",0.773792428190355,1.63660527238948,0.568326173484239,0.62949943251708
"YOR101W",0.0874043636077179,6.10635443863912,0.569646236970405,0.630843493197433
"YJL043W",-0.35509289005248,2.85943824242154,0.57010279995153,0.631230963194836
"YBR022W",0.168052613014903,4.59047930604228,0.570612365063185,0.631676962409516
"YGR082W",-0.0663051759825895,6.68014876666959,0.570841720946198,0.631812656722531
"YPR201W",0.271001700477157,3.4090359393428,0.573131625037987,0.634228506704651
"YBL021C",0.113594272487815,5.39992198477543,0.573909916128106,0.634971012290576
"YBR121C",-0.031004025131805,9.00296347793711,0.574117934680081,0.634983687991668
"YEL009C",0.0220493281851398,9.74786387016283,0.574136003169752,0.634983687991668
"YOL056W",0.0953193203629547,5.70226082483704,0.574606801496256,0.635385618473808
"YBL071W-A",0.269676641832117,3.46086903083724,0.574999566183135,0.635701127261885
"YBR242W",0.115666521816421,5.18572099788165,0.575460339302471,0.636091692070376
"YNL181W",0.0947531868598472,5.89033140392826,0.575648309452139,0.636180621409845
"YNL062C",-0.178846317323356,4.45315551940934,0.5766617779971,0.637100666146711
"YGR147C",-0.0752364426536834,6.62633785719967,0.576769568579628,0.637100666146711
"YFR044C",0.0391032019046992,8.21614618194846,0.57680383108804,0.637100666146711
"YBR252W",-0.101396795689602,5.99214972602813,0.577567898903316,0.637825542704539
"YML125C",0.0552317474188312,7.45691638687137,0.578529185106996,0.638767902272456
"YOR201C",0.0743721661439329,6.48772191598906,0.582402985811879,0.642925087135986
"YDR361C",-0.100562997228141,5.43602839055936,0.582575528660417,0.642995598411432
"YDR471W",-0.0259435994772574,9.23139637143094,0.584089755290238,0.644546639696444
"YBL100W-B",-0.209522882318672,4.52002148864689,0.584540411051678,0.644923664402904
"YLR168C",0.153416597458483,4.73080152417095,0.585171048973838,0.645499085901976
"YJL065C",-0.118286777529032,5.58387641296375,0.585860948085759,0.646139651411638
"YNL311C",-0.117600103985074,5.17129107952735,0.586361605367495,0.646571304315966
"YNR057C",0.207225721022408,4.13884022526436,0.588012803276555,0.648146542275177
"YNL037C",0.0357098957828126,8.47996303995866,0.588088654934109,0.648146542275177
"YMR132C",0.312138457225596,3.2012275191667,0.588118773952243,0.648146542275177
